OBJECTID,IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,InjurySeverityCde,KABCO_Code,KABCO,Environmental_Factors,Human_Factors,Vehicular_Factors,CollisionYear,CityCrash
830,25393521,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,ELM,ST,N,,PARKWAY DR,,,,,37.86403394,-87.57545908,,2019-07-25,1300,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,43673.97389,False,23,Accepted,5,5,O,,INATTENTION,,2019,1
831,25393522,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0060,2600,US60,,E,,,,,,,37.86472838,-87.55495685,11.392,2019-07-26,1016,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,43673.974,False,67,Accepted,5,5,O,,INATTENTION,,2019,1
832,25396483,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,LETCHER,ST,,,OBYRNE,,,,,37.82459087,-87.58143156,0.333,2019-07-28,245,2,2,0,0,CLEAR,DRY,True,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,43675.02885,False,24,Accepted,5,5,O,,INATTENTION,,2019,1
833,25396616,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,ELM,ST,N,,,,8TH,,9TH,37.84837868,-87.58481037,0.804,2019-07-16,1053,2,2,0,0,CLOUDY,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,43675.05969,False,36,Accepted,5,5,O,,MISJUDGE CLEARANCE,,2019,1
834,25403411,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,PRIEST,ST,,KY0351,2ND,,,,,37.83302718,-87.57296639,0.02,2019-07-24,830,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,43676.39567,False,34,Accepted,5,5,O,,INATTENTION,,2019,1
835,25405951,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,1927,US41,,N,,,,,,,37.86265759,-87.57479657,16.473,2019-07-25,1607,3,3,0,1,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,43676.7873,False,58,Accepted,5,2,A,,FOLLOWING TOO CLOSE,,2019,1
836,25405954,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,1300,GREEN,ST,S,,,,,,,37.8229711,-87.60402574,14.451,2019-07-26,1830,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,43676.78737,False,18,Accepted,5,5,O,,INATTENTION,,2019,1
837,25408423,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,,GREEN,ST,S,,CANOE CREEK,,,,,37.82042769,-87.60797892,14.167,2019-07-29,1229,2,2,0,3,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,43677.44155,False,34,Accepted,5,3,B,,DISTRACTION,,2019,1
839,25413657,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,122,ELM,ST,N,,,,,,,37.8394858,-87.59041745,0.118,2019-07-29,821,2,2,0,0,CLEAR,DRY,True,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,43678.44906,False,26,Accepted,5,5,O,,,,2019,1
840,25413660,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,,GREEN,ST,N,,,,9TH,,10TH,37.84910484,-87.58229084,16.676,2019-07-27,1246,2,2,0,0,CLEAR,DRY,True,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,,,43678.44912,False,36,Accepted,5,5,O,,FAILED TO YIELD RIGHT OF WAY,,2019,1
842,25419465,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,ELM,ST,N,,,,,,,37.84031134,-87.58988186,0.182,2019-07-30,1340,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,43679.67013,False,44,Accepted,5,5,O,,INATTENTION,,2019,1
843,25420138,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,ATKINSON,ST,,,,,,,,37.82785394,-87.57659804,0.013,2019-07-30,1954,2,2,0,0,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,43679.81592,False,46,Accepted,5,5,O,,MISJUDGE CLEARANCE,,2019,1
844,25420140,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,402,GREEN,ST,N,,,,,,,37.83925963,-87.58864725,15.905,2019-07-31,2050,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,43679.816,False,37,Accepted,5,5,O,,"INATTENTION, MISJUDGE CLEARANCE",,2019,1
845,25420387,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,900,CLAY,ST,,,,,,,,37.82491345,-87.57818764,0.043,2019-08-01,1917,4,4,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,43679.91481,False,46,Accepted,5,5,O,,INATTENTION,,2019,1
846,25425938,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,820,POWELL,ST,,,,,,,,37.83192866,-87.58645211,0.668,2019-08-03,1449,2,2,0,0,CLEAR,DRY,True,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,,DAYLIGHT,,,43681.94288,False,37,Accepted,5,5,O,,"EXCEEDED STATED SPEED LIMIT, INATTENTION",,2019,1
847,25426132,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,CLAY,ST,,,MAIN,,,,,37.83580621,-87.59595012,1.268,2019-08-04,1431,2,2,0,0,CLOUDY,DRY,True,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,43681.98393,False,38,Accepted,5,5,O,,"FOLLOWING TOO CLOSE, INATTENTION",,2019,1
849,25429920,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,1083,MILLCREEK,DR,,,,,,,,37.8662671,-87.53712526,0.066,2019-08-04,723,2,2,0,1,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,43682.58054,False,67,Accepted,5,4,C,,INATTENTION,,2019,1
850,25435202,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,CLAY,ST,,,,,,,,37.82838874,-87.58426537,0.452,2019-08-02,1858,3,2,0,1,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,43683.56057,False,50,Accepted,5,4,C,,"INATTENTION, MISJUDGE CLEARANCE",,2019,1
851,25435203,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,10TH,PL,,,,,,,,37.84959922,-87.57924623,0.041,2019-08-04,2141,2,2,0,0,CLEAR,DRY,True,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,43683.56065,False,50,Accepted,5,5,O,,OTHER,,2019,1
852,25435260,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0060,2000,US60,,E,,,,,,,37.86027643,-87.56702496,10.65,2019-08-04,1052,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,43683.56725,False,67,Accepted,5,5,O,,INATTENTION,,2019,1
853,25435261,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,BARKER,RD,,,ELM,,,,,37.87249754,-87.5707402,0.071,2019-08-04,1306,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,43683.56731,False,67,Accepted,5,5,O,,INATTENTION,,2019,1
855,25435806,0510000,HENDERSON COUNTY SHERIFF DEPT.,Accepted,HENDERSON,US0060,,KY331,,,,,,HENDERSON COMMUNITY COLLEGE,,OLD HENDERSON CORYDON,37.79741329,-87.65440199,8.306,2019-08-03,1139,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DAYLIGHT,,,43683.63015,False,142,Accepted,5,5,O,,,TOW HITCH DEFECTIVE/UNIT SEPARATION,2019,1
858,25439012,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,BARRET,BLVD,,US0041,US41,,,,,37.86432937,-87.57368974,0.899,2019-08-06,644,2,2,0,0,CLEAR,DRY,True,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,43684.36234,False,44,Accepted,5,5,O,,,,2019,1
861,25443625,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,MAIN,ST,S,,DIXON,,,,,37.83469608,-87.59700767,1.809,2019-08-02,2043,2,2,0,1,CLEAR,DRY,False,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,43685.27515,False,66,Accepted,4,4,C,,"INATTENTION, TURNING IMPROPERLY",,2019,1
862,25445358,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,PRIEST,ST,,,MCKINLEY,,,,,37.83281748,-87.57488902,0.392,2019-08-07,1159,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,43685.52122,False,60,Accepted,5,5,O,,NOT UNDER PROPER CONTROL,,2019,1
863,25447014,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,ELM,ST,N,,ELK,,,,,37.85732204,-87.57903216,1.497,2019-08-07,1408,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & HILLCREST,DAYLIGHT,,,43685.71511,False,37,Accepted,5,5,O,,,BRAKES DEFECTIVE,2019,1
864,25447016,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,101,MAIN,ST,S,,,,,,,37.83790737,-87.59380282,2.093,2019-08-07,1414,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,43685.71522,False,37,Accepted,5,5,O,,"IMPROPER BACKING, MISJUDGE CLEARANCE",,2019,1
865,25447017,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,,GREEN,ST,S,,PLUM,,,,,37.83017095,-87.59678601,15.175,2019-08-06,2100,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,43685.71526,False,46,Accepted,5,5,O,,INATTENTION,,2019,1
866,25447018,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,2222,US41,,N,,,,,,,37.87156762,-87.56981324,17.123,2019-08-04,1942,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,43685.71529,False,17,Accepted,5,5,O,,INATTENTION,,2019,1
867,25447019,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,2709,US41,,N,,,,,,,37.86983791,-87.57070414,16.995,2019-08-07,1409,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,43685.71534,False,17,Accepted,5,5,O,,INATTENTION,,2019,1
868,25447190,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,392,SAM BALL WAY,,,,,,,,,37.81256294,-87.56068523,,2019-08-05,1908,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,43685.74579,False,19,Accepted,5,5,O,,INATTENTION,,2019,1
869,25449519,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,BARRET,BLVD,,US0060,US60,,,,,37.85989386,-87.5677448,0.35,2019-08-07,1332,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,43686.36294,False,67,Accepted,5,5,O,,INATTENTION,,2019,1
870,25449521,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,,GREEN,ST,N,,,,,,,37.83986541,-87.58823623,15.953,2019-08-08,739,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,43686.36298,False,44,Accepted,5,5,O,,MISJUDGE CLEARANCE,,2019,1
875,25455981,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,427,ADAMS,ST,N,,,,,,,37.84187098,-87.58331779,0.444,2019-08-09,316,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,43688.16327,False,62,Accepted,5,5,O,,ALCOHOL INVOLVEMENT,,2019,1
876,25458193,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,934,WASHINGTON,ST,,,,,,,,37.83370188,-87.58663782,0.92,2019-08-11,2301,2,2,0,1,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,43688.97749,False,61,Accepted,4,4,C,,NOT UNDER PROPER CONTROL,,2019,1
877,25458220,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,1126,GREEN,ST,S,,,,,,,37.82337311,-87.60354052,14.489,2019-08-10,1712,1,1,0,0,CLEAR,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,43688.98188,False,19,Accepted,5,5,O,,INATTENTION,,2019,1
878,25458222,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,1600,ELM,ST,N,,,,,,,37.85709063,-87.57917857,1.479,2019-08-10,2033,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & HILLCREST,DARK-HWY LIGHTED/ON,,,43688.98192,False,37,Accepted,5,5,O,GLARE (OTHER),"NOT UNDER PROPER CONTROL, OVERCORRECTING/OVERSTEERING",,2019,1
879,25458223,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,INGRAM,ST,N,,,,,,,37.84150716,-87.58525567,0.278,2019-08-11,1412,1,1,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,43688.98198,False,50,Accepted,5,5,O,,"INATTENTION, MISJUDGE CLEARANCE",,2019,1
880,25458309,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,2749,US41,,N,,,,,,,37.86248255,-87.57509481,16.482,2019-08-11,1729,3,3,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,43689.0029,False,64,Accepted,5,5,O,,INATTENTION,,2019,1
882,25462377,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,,US41,,N,,,,,,,37.86463471,-87.57354817,16.605,2019-08-11,1314,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,43689.59134,False,44,Accepted,5,5,O,,"FOLLOWING TOO CLOSE, INATTENTION",,2019,1
885,25470005,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,MAIN,ST,N,,,,,,,37.8404706,-87.59180607,0.08,2019-08-09,221,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,43690.99087,False,66,Accepted,5,5,O,,INATTENTION,,2019,1
886,25472979,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0060,,GREEN,ST,S,KY0425,KY425,,,,,37.79994629,-87.64771848,8.716,2019-08-12,949,2,2,0,0,CLOUDY,DRY,False,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,43691.55702,False,26,Accepted,5,5,O,,"DISTRACTION, INATTENTION",,2019,1
887,25472980,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,714,BARRET,BLVD,,,,,,,,37.86021755,-87.56985913,0.484,2019-08-14,807,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,43691.55709,False,67,Accepted,5,5,O,GLARE (SUN),INATTENTION,,2019,1
888,25474367,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,101,MAIN,ST,S,,,,,,,37.83818199,-87.5936299,2.097,2019-08-13,1400,2,2,0,0,CLEAR,DRY,False,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,43691.765,False,50,Accepted,5,5,O,,OTHER,,2019,1
889,25474368,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0060,,US60,,E,,WATHEN,,,,,37.86464777,-87.53759128,12.341,2019-08-04,1501,2,2,0,0,RAINING,WET,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,43691.76505,False,17,Accepted,5,5,O,SLIPPERY SURFACE,TOO FAST FOR CONDITIONS,TIRES,2019,1
890,25476391,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,JANALEE,DR,,,,,MAIN,,END OF ROAD,37.82220025,-87.6109655,,2019-07-23,1345,2,2,0,0,CLEAR,DRY,False,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,43692.37002,False,23,Accepted,5,5,O,,"INATTENTION, DISREGARD TRAFFIC CONTROL",,2019,1
891,25482808,KSP1600,"KY STATE POLICE, POST 16",Accepted,HENDERSON,US0041,,EB 9004 S,,,,,,,,,37.8201043,-87.56278304,13.229,2019-08-13,1150,1,1,0,0,CLOUDY,DRY,False,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,43693.55548,False,469,Accepted,5,5,O,FIXED OBJECT(S),MISJUDGE CLEARANCE,,2019,1
893,25484391,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,1126,GREEN,ST,S,,,,,,,37.82463133,-87.60212097,14.614,2019-08-09,1644,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,43693.83112,False,46,Accepted,5,5,O,,INATTENTION,,2019,1
894,25484762,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,BARRET,BLVD,,US0060,US60,,,,,37.85991359,-87.56774894,0.35,2019-08-14,1715,2,2,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,43693.95182,False,17,Accepted,5,5,O,,INATTENTION,,2019,1
895,25484763,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,512,BARRET,BLVD,,,,,,,,37.86296685,-87.57121211,0.733,2019-08-14,1905,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,43693.95186,False,17,Accepted,5,5,O,,INATTENTION,,2019,1
896,25487885,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,KY0351,2700,ZION,RD,,,,,,,,37.82761869,-87.55497604,2.015,2019-08-16,1540,2,2,0,0,CLEAR,DRY,False,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,43694.90033,False,18,Accepted,5,5,O,,"CELL PHONE, INATTENTION",,2019,1
897,25487888,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,,WASHINGTON,ST,,,HOLLOWAY,,,,,37.83258058,-87.58473877,0.78,2019-08-17,1610,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,43694.90039,False,18,Accepted,5,5,O,,INATTENTION,,2019,1
898,25487889,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041A,122,GREEN,ST,S,,WASHINGTON,,,,,37.83586218,-87.5912083,15.627,2019-08-16,1539,2,2,0,1,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,43694.90044,False,37,Accepted,5,4,C,,FAILED TO YIELD RIGHT OF WAY,,2019,1
899,25487890,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0060,2400,US60,,E,,KILLIECRANKIE,,,,,37.86257878,-87.56202929,10.97,2019-08-16,1640,3,3,0,0,CLEAR,DRY,False,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,43694.90051,False,37,Accepted,5,5,O,,"DISTRACTION, INATTENTION, NOT UNDER PROPER CONTROL",,2019,1
900,25499612,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,KY0351,,2ND,ST,,KY2084,KY2084,,,,,37.83130355,-87.568936,1.21,2019-08-15,1016,2,2,0,0,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,43695.45846,False,65,Accepted,5,5,O,,INATTENTION,,2019,1
901,25499613,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,KY2084,,KY2084,,S,KY0812,AIRLINE,,,,,37.82012585,-87.56936636,2.138,2019-08-13,740,3,3,0,0,RAINING,WET,False,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAWN,,,43695.45883,False,34,Accepted,5,5,O,,"INATTENTION, MISJUDGE CLEARANCE",,2019,1
902,25500821,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,1400,BAILEY,ST,,,,,,,,37.82306895,-87.58264274,0.169,2019-08-18,1440,2,2,0,1,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,43695.90035,False,19,Accepted,3,3,B,,DISREGARD TRAFFIC CONTROL,,2019,1
904,25505312,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,US0041,,US41,,N,,,,,,,37.86014076,-87.57539325,16.286,2019-08-18,1205,2,2,0,0,CLEAR,DRY,False,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & GRADE,DAYLIGHT,,,43696.61314,False,44,Accepted,5,5,O,,"INATTENTION, MISJUDGE CLEARANCE",,2019,1
905,25505314,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,1129,CLAY,ST,,,,,,,,37.82779257,-87.58334973,0.388,2019-08-09,1044,2,2,0,3,CLEAR,DRY,False,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,43696.61323,False,34,Accepted,4,4,C,,OTHER,BRAKES DEFECTIVE,2019,1
906,25519955,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,328,ELM,ST,S,,,,DIXON,,CLAY,37.83416428,-87.59518233,0.951,2019-08-17,1323,2,2,0,0,CLEAR,DRY,False,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,43697.42988,False,34,Accepted,5,5,O,,DISTRACTION,,2019,1
907,25522103,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,KY0425,5200,KY425,,,,OLD HENDERSON CORYDON,,,,,37.79462984,-87.64392274,0.435,2019-08-16,1832,2,2,0,1,CLEAR,DRY,False,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,43697.66786,False,58,Accepted,5,3,B,GLARE (SUN),,,2019,1
908,25522331,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,,125,PRIEST,ST,,,,,,,,37.83282259,-87.57501144,0.422,2019-08-16,1618,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,43697.70045,False,19,Accepted,5,5,O,,INATTENTION,,2019,1
909,25522333,0510100,HENDERSON POLICE DEPARTMENT,Accepted,HENDERSON,KY0351,2424,ZION,RD,,,,,,,,37.8289557,-87.56014547,1.722,2019-08-16,1554,2,2,0,0,CLEAR,DRY,False,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,43697.70051,False,19,Accepted,5,5,O,,INATTENTION,,2019,1
